[START][2025-08-26 20:59:13] LSP logging initiated
[WARN][2025-08-26 20:59:13] ...lsp/handlers.lua:564	"[certificates] Failed to read root certificates: Error: No certificate reader available for unsupported platform\n    at ane.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificateReaders.ts:152:15)\n    at ene.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificateReaders.ts:46:40)\n    at /data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificateReaders.ts:69:62\n    at Array.map (<anonymous>)\n    at tne.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificateReaders.ts:69:51)\n    at LG.createSecureContext (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificates.ts:47:53)\n    at LG.applyToRequestOptions (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificates.ts:64:30)\n    at WI.fetch (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/helix.ts:91:44)\n    at pW.fetch (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/agent/src/network/delegatingFetcher.ts:108:36)\n    at Qb.fetchExperiments (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/experiments/fetchExperiments.ts:91:34)"
[ERROR][2025-08-28 21:38:26] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-28 21:38:26] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[ERROR][2025-08-28 21:40:24] ...lsp/handlers.lua:562	"[default] unhandledRejection: BugIndicatingError: Invalid range: [7513, 7512)\n    at new OffsetRange (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:483:80802)\n    at Boe.editFromLspContentChange (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:551:31946)\n    at /data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:551:31638\n    at Array.map (<anonymous>)\n    at Boe.editFromLspContentChanges (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:551:31626)\n    at Boe.applyLspContentChanges (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:551:31362)\n    at JU.onDidChangeLspDocument (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:551:30271)\n    at /data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:551:29824\n    at EventEmitter.emit (node:events:508:28)\n    at c0e.update (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:1146:44103)"
[WARN][2025-08-28 21:40:24] ...lsp/handlers.lua:564	"[certificates] Failed to read root certificates: Error: No certificate reader available for unsupported platform\n    at ane.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:424:17880)\n    at ene.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:424:15994)\n    at /data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:424:16370\n    at Array.map (<anonymous>)\n    at tne.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:424:16361)\n    at LG.createSecureContext (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:1146:14892)\n    at LG.applyToRequestOptions (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:1146:15080)\n    at WI.fetch (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:1146:16626)\n    at pW.fetch (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:1153:7812)\n    at Qb.fetchExperiments (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/dist/main.js:218:3176)"
[ERROR][2025-08-28 21:52:10] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-28 21:52:10] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[ERROR][2025-08-29 16:09:10] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-29 16:09:10] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[START][2025-08-29 16:13:35] LSP logging initiated
[WARN][2025-08-29 16:13:35] ...lsp/handlers.lua:564	"[certificates] Failed to read root certificates: Error: No certificate reader available for unsupported platform\n    at Hbe.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/network/certificateReaders.ts:152:31)\n    at Lbe.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/network/certificateReaders.ts:46:40)\n    at /data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/network/certificateReaders.ts:69:62\n    at Array.map (<anonymous>)\n    at Mbe.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/network/certificateReaders.ts:69:51)\n    at ise.createSecureContext (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/network/certificates.ts:38:53)\n    at ise.applyToRequestOptions (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/network/certificates.ts:55:30)\n    at x8.fetch (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/network/helix.ts:76:44)\n    at Wae.fetch (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/copilot-language-server/agent/src/network/delegatingFetcher.ts:87:36)\n    at i9.fetchExperiments (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/experiments/fetchExperiments.ts:97:34)"
